instant,year,month,day,weekday,season,is_holiday,is_weekend,working,weather_code,t1,t2,hum,wind_speed,cnt,n_hours_observed
624,2016,9,19,Monday,2.0,0.0,0.0,1,4.0,18.1,18.1,70.1,7.3,33109,24
625,2016,9,20,Tuesday,2.0,0.0,0.0,1,7.0,16.8,16.8,78.4,6.4,37292,24
626,2016,9,21,Wednesday,2.0,0.0,0.0,1,1.0,18.1,18.0,70.2,9.4,40267,24
627,2016,9,22,Thursday,2.0,0.0,0.0,1,3.0,17.4,17.4,71.3,11.6,38043,24
628,2016,9,23,Friday,2.0,0.0,0.0,1,1.0,15.7,15.7,59.4,10.4,38528,24
629,2016,9,24,Saturday,2.0,0.0,1.0,0,1.0,18.8,18.6,62.0,15.8,35786,24
630,2016,9,25,Sunday,2.0,0.0,1.0,0,1.0,17.7,17.7,62.2,19.9,29663,24
631,2016,9,26,Monday,2.0,0.0,0.0,1,2.0,15.4,15.4,69.1,10.5,34774,24
632,2016,9,27,Tuesday,2.0,0.0,0.0,1,3.0,17.1,17.1,75.9,15.6,35751,24
633,2016,9,28,Wednesday,2.0,0.0,0.0,1,3.0,17.9,17.9,75.4,21.2,38529,24
634,2016,9,29,Thursday,2.0,0.0,0.0,1,2.0,17.6,17.6,69.6,24.8,34511,24
635,2016,9,30,Friday,2.0,0.0,0.0,1,1.0,15.3,15.3,66.6,16.8,33753,24
636,2016,10,1,Saturday,2.0,0.0,1.0,0,7.0,13.0,13.0,81.7,9.0,17593,24
637,2016,10,2,Sunday,2.0,0.0,1.0,0,2.0,13.2,13.2,71.9,13.6,27022,24
638,2016,10,3,Monday,2.0,0.0,0.0,1,1.0,13.2,13.1,69.1,6.5,35582,24
639,2016,10,4,Tuesday,2.0,0.0,0.0,1,2.0,14.8,14.8,77.7,20.6,36807,24
640,2016,10,5,Wednesday,2.0,0.0,0.0,1,1.0,14.3,14.3,62.7,28.7,35993,24
641,2016,10,6,Thursday,2.0,0.0,0.0,1,3.0,13.3,13.3,59.4,19.4,35005,24
642,2016,10,7,Friday,2.0,0.0,0.0,1,3.0,14.0,14.0,73.7,11.0,33050,24
643,2016,10,8,Saturday,2.0,0.0,1.0,0,7.0,14.0,14.0,77.1,9.0,26884,24
644,2016,10,9,Sunday,2.0,0.0,1.0,0,1.0,12.1,11.8,72.0,10.1,25082,24
645,2016,10,10,Monday,2.0,0.0,0.0,1,1.0,10.4,10.0,75.6,9.2,32760,24
646,2016,10,11,Tuesday,2.0,0.0,0.0,1,2.0,10.9,10.6,75.2,7.9,34914,24
647,2016,10,12,Wednesday,2.0,0.0,0.0,1,7.0,12.6,12.5,76.8,13.7,32282,24
648,2016,10,13,Thursday,2.0,0.0,0.0,1,7.0,11.2,10.5,77.5,17.4,30587,24
649,2016,10,14,Friday,2.0,0.0,0.0,1,3.0,12.0,12.0,74.6,11.3,32324,24
650,2016,10,15,Saturday,2.0,0.0,1.0,0,7.0,13.2,13.2,78.2,8.8,23488,24
651,2016,10,16,Sunday,2.0,0.0,1.0,0,7.0,13.9,13.6,82.9,14.4,18527,24
652,2016,10,17,Monday,2.0,0.0,0.0,1,1.0,14.2,14.2,76.2,14.3,28734,24
653,2016,10,18,Tuesday,2.0,0.0,0.0,1,1.0,12.1,12.0,68.8,24.1,32771,24
654,2016,10,19,Wednesday,2.0,0.0,0.0,1,2.0,12.0,11.7,70.0,18.6,33673,24
655,2016,10,20,Thursday,2.0,0.0,0.0,1,3.0,11.9,11.6,78.0,14.0,32344,24
656,2016,10,21,Friday,2.0,0.0,0.0,1,3.0,11.1,10.1,81.8,12.6,30567,24
657,2016,10,22,Saturday,2.0,0.0,1.0,0,2.0,10.5,10.2,79.6,8.3,26020,24
658,2016,10,23,Sunday,2.0,0.0,1.0,0,2.0,10.3,9.9,78.5,13.3,23553,24
659,2016,10,24,Monday,2.0,0.0,0.0,1,2.0,11.7,11.3,74.7,11.2,30053,24
660,2016,10,25,Tuesday,2.0,0.0,0.0,1,3.0,11.8,11.8,79.1,5.2,32992,24
661,2016,10,26,Wednesday,2.0,0.0,0.0,1,2.0,13.5,13.5,81.8,11.8,34010,24
662,2016,10,27,Thursday,2.0,0.0,0.0,1,2.0,12.9,12.7,79.6,17.0,33888,24
663,2016,10,28,Friday,2.0,0.0,0.0,1,3.0,14.6,14.6,74.8,13.5,33420,24
664,2016,10,29,Saturday,2.0,0.0,1.0,0,4.0,14.3,14.3,84.0,3.1,27785,24
665,2016,10,30,Sunday,2.0,0.0,1.0,0,4.0,11.1,11.1,94.2,5.1,23535,23
666,2016,10,31,Monday,2.0,0.0,0.0,1,4.0,12.7,12.7,89.3,6.4,34461,24
667,2016,11,1,Tuesday,2.0,0.0,0.0,1,3.0,10.5,10.1,86.6,8.6,32054,24
668,2016,11,2,Wednesday,2.0,0.0,0.0,1,1.0,8.0,6.6,70.3,10.0,32038,24
669,2016,11,3,Thursday,2.0,0.0,0.0,1,1.0,7.9,6.6,72.0,9.9,30891,24
670,2016,11,4,Friday,2.0,0.0,0.0,1,7.0,9.4,8.4,79.9,9.2,21932,24
671,2016,11,5,Saturday,2.0,0.0,1.0,0,3.0,7.0,4.1,74.8,17.1,19420,24
672,2016,11,6,Sunday,2.0,0.0,1.0,0,1.0,5.6,2.0,73.9,19.0,13406,24
673,2016,11,7,Monday,2.0,0.0,0.0,1,2.0,6.8,3.8,76.6,16.8,17193,24
674,2016,11,8,Tuesday,2.0,0.0,0.0,1,1.0,4.8,2.1,74.0,11.1,26147,24
675,2016,11,9,Wednesday,2.0,0.0,0.0,1,7.0,7.6,4.7,85.3,18.9,18700,24
676,2016,11,10,Thursday,2.0,0.0,0.0,1,2.0,8.1,5.5,78.7,18.0,25830,24
677,2016,11,11,Friday,2.0,0.0,0.0,1,1.0,7.3,5.7,74.3,9.5,27814,24
678,2016,11,12,Saturday,2.0,0.0,1.0,0,7.0,9.3,7.8,85.9,10.8,8990,23
679,2016,11,13,Sunday,2.0,0.0,1.0,0,1.0,8.6,7.5,83.5,8.3,19044,24
680,2016,11,14,Monday,2.0,0.0,0.0,1,3.0,10.8,10.2,85.2,14.1,24618,24
681,2016,11,15,Tuesday,2.0,0.0,0.0,1,3.0,14.3,14.3,87.6,16.8,28498,24
682,2016,11,16,Wednesday,2.0,0.0,0.0,1,3.0,13.1,13.0,79.8,22.7,27439,24
683,2016,11,17,Thursday,2.0,0.0,0.0,1,3.0,10.1,7.9,70.6,22.6,27462,24
684,2016,11,18,Friday,2.0,0.0,0.0,1,1.0,6.3,2.9,71.8,19.1,26594,24
685,2016,11,19,Saturday,2.0,0.0,1.0,0,7.0,5.7,2.4,79.7,16.8,18069,24
686,2016,11,20,Sunday,2.0,0.0,1.0,0,3.0,7.7,4.7,85.0,20.5,10613,24
687,2016,11,21,Monday,2.0,0.0,0.0,1,7.0,10.0,9.0,86.4,16.7,19230,24
688,2016,11,22,Tuesday,2.0,0.0,0.0,1,7.0,10.4,9.4,75.4,19.9,27422,24
689,2016,11,23,Wednesday,2.0,0.0,0.0,1,2.0,9.0,7.9,84.1,10.8,28768,24
690,2016,11,24,Thursday,2.0,0.0,0.0,1,4.0,10.1,8.5,77.3,22.1,27941,24
691,2016,11,25,Friday,2.0,0.0,0.0,1,1.0,8.2,6.1,70.3,16.0,27413,24
692,2016,11,26,Saturday,2.0,0.0,1.0,0,1.0,6.3,5.0,85.5,7.8,19581,24
693,2016,11,27,Sunday,2.0,0.0,1.0,0,7.0,7.5,5.8,77.8,10.7,15446,24
694,2016,11,28,Monday,2.0,0.0,0.0,1,4.0,6.8,4.0,64.6,16.5,26765,24
695,2016,11,29,Tuesday,2.0,0.0,0.0,1,1.0,3.1,1.6,76.6,6.8,27607,24
696,2016,11,30,Wednesday,2.0,0.0,0.0,1,1.0,2.8,0.0,73.6,10.8,26934,24
697,2016,12,1,Thursday,3.0,0.0,0.0,1,1.0,4.4,1.5,73.0,12.5,26245,24
698,2016,12,2,Friday,3.0,0.0,0.0,1,4.0,6.9,5.7,85.1,6.6,25991,24
699,2016,12,3,Saturday,3.0,0.0,1.0,0,4.0,6.6,4.3,75.9,13.4,17898,24
700,2016,12,4,Sunday,3.0,0.0,1.0,0,1.0,4.7,2.0,78.0,13.9,15267,24
701,2016,12,5,Monday,3.0,0.0,0.0,1,1.0,3.6,2.1,90.5,7.0,26231,24
702,2016,12,6,Tuesday,3.0,0.0,0.0,1,4.0,7.2,6.6,93.6,6.5,28095,24
703,2016,12,7,Wednesday,3.0,0.0,0.0,1,1.0,12.1,12.1,83.6,12.8,29424,24
704,2016,12,8,Thursday,3.0,0.0,0.0,1,4.0,12.8,12.8,83.5,16.3,28366,24
705,2016,12,9,Friday,3.0,0.0,0.0,1,4.0,13.1,13.1,85.4,14.3,29714,24
706,2016,12,10,Saturday,3.0,0.0,1.0,0,7.0,12.3,12.1,89.2,15.1,14832,24
707,2016,12,11,Sunday,3.0,0.0,1.0,0,1.0,8.0,5.6,86.6,15.3,17450,24
708,2016,12,12,Monday,3.0,0.0,0.0,1,4.0,8.3,7.1,91.5,10.6,25275,24
709,2016,12,13,Tuesday,3.0,0.0,0.0,1,3.0,11.6,11.4,90.8,10.0,26520,24
710,2016,12,14,Wednesday,3.0,0.0,0.0,1,1.0,10.3,9.5,85.2,9.9,28861,24
711,2016,12,15,Thursday,3.0,0.0,0.0,1,4.0,9.0,7.5,89.5,11.8,28195,24
712,2016,12,16,Friday,3.0,0.0,0.0,1,4.0,9.5,8.6,90.0,8.0,27621,24
713,2016,12,17,Saturday,3.0,0.0,1.0,0,4.0,7.4,6.5,95.9,6.2,17238,24
714,2016,12,18,Sunday,3.0,0.0,1.0,0,4.0,8.1,7.2,90.7,6.5,14970,24
715,2016,12,19,Monday,3.0,0.0,0.0,1,4.0,7.2,6.0,88.4,7.5,23535,24
716,2016,12,20,Tuesday,3.0,0.0,0.0,1,4.0,6.2,4.0,80.0,11.2,24864,24
717,2016,12,21,Wednesday,3.0,0.0,0.0,1,3.0,10.3,9.3,83.3,17.2,23136,24
718,2016,12,22,Thursday,3.0,0.0,0.0,1,1.0,8.3,6.4,80.1,12.6,21461,24
719,2016,12,23,Friday,3.0,0.0,0.0,1,4.0,9.9,8.9,84.7,21.3,14409,24
720,2016,12,24,Saturday,3.0,0.0,1.0,0,2.0,9.0,6.1,75.4,24.9,7890,24
721,2016,12,25,Sunday,3.0,0.0,1.0,0,4.0,12.5,12.5,79.4,27.7,36653,24
722,2016,12,26,Monday,3.0,1.0,0.0,0,1.0,8.4,5.5,70.5,22.0,11455,24
723,2016,12,27,Tuesday,3.0,1.0,0.0,0,1.0,4.2,2.5,81.9,7.5,10842,24
724,2016,12,28,Wednesday,3.0,0.0,0.0,1,1.0,2.2,0.0,97.2,7.4,12428,24
725,2016,12,29,Thursday,3.0,0.0,0.0,1,1.0,3.8,2.4,90.0,6.1,14052,24
726,2016,12,30,Friday,3.0,0.0,0.0,1,4.0,3.3,1.1,98.7,9.0,11566,24
727,2016,12,31,Saturday,3.0,0.0,1.0,0,4.0,7.4,5.0,91.0,13.3,11424,24
