instant,year,month,day,weekday,season,is_holiday,is_weekend,working,weather_code,t1,t2,hum,wind_speed,cnt,n_hours_observed
262,2015,9,22,Tuesday,2.0,0.0,0.0,1,7.0,12.4,12.4,83.1,12.6,20434,24
263,2015,9,23,Wednesday,2.0,0.0,0.0,1,2.0,14.1,13.9,71.5,18.3,33977,24
264,2015,9,24,Thursday,2.0,0.0,0.0,1,2.0,15.6,15.6,71.7,19.9,29396,24
265,2015,9,25,Friday,2.0,0.0,0.0,1,2.0,13.7,13.7,67.5,10.7,34783,24
266,2015,9,26,Saturday,2.0,0.0,1.0,0,1.0,13.2,13.2,68.9,8.5,32636,24
267,2015,9,27,Sunday,2.0,0.0,1.0,0,1.0,13.6,13.6,72.6,11.6,29817,24
268,2015,9,28,Monday,2.0,0.0,0.0,1,1.0,14.0,14.0,74.2,14.9,33138,24
269,2015,9,29,Tuesday,2.0,0.0,0.0,1,1.0,14.8,14.8,70.1,16.4,34436,24
270,2015,9,30,Wednesday,2.0,0.0,0.0,1,1.0,14.3,14.3,68.2,17.0,34941,24
271,2015,10,1,Thursday,2.0,0.0,0.0,1,3.0,14.2,14.2,71.9,15.8,34562,24
272,2015,10,2,Friday,2.0,0.0,0.0,1,1.0,13.7,13.7,73.3,10.7,35503,24
273,2015,10,3,Saturday,2.0,0.0,1.0,0,3.0,12.7,12.7,81.2,5.7,28956,24
274,2015,10,4,Sunday,2.0,0.0,1.0,0,2.0,13.3,13.1,72.8,9.9,29884,24
275,2015,10,5,Monday,2.0,0.0,0.0,1,7.0,15.9,15.9,87.9,13.8,20741,24
276,2015,10,6,Tuesday,2.0,0.0,0.0,1,7.0,16.6,16.6,87.2,12.4,25892,24
277,2015,10,7,Wednesday,2.0,0.0,0.0,1,3.0,14.9,14.9,81.9,19.1,28629,24
278,2015,10,8,Thursday,2.0,0.0,0.0,1,1.0,12.4,11.8,72.8,8.4,33676,24
279,2015,10,9,Friday,2.0,0.0,0.0,1,2.0,12.6,12.5,76.8,6.9,32006,23
280,2015,10,10,Saturday,2.0,0.0,1.0,0,2.0,13.0,13.0,81.3,11.1,29416,24
281,2015,10,11,Sunday,2.0,0.0,1.0,0,1.0,12.3,12.0,72.6,13.2,27796,24
282,2015,10,12,Monday,2.0,0.0,0.0,1,4.0,11.3,11.0,70.1,10.0,31292,24
283,2015,10,13,Tuesday,2.0,0.0,0.0,1,3.0,10.6,9.4,73.4,14.5,20114,18
284,2015,10,14,Wednesday,2.0,0.0,0.0,1,2.0,10.5,9.8,75.0,13.5,30579,24
285,2015,10,15,Thursday,2.0,0.0,0.0,1,3.0,11.2,10.6,77.9,13.1,30874,24
286,2015,10,16,Friday,2.0,0.0,0.0,1,3.0,12.5,12.5,78.6,16.5,30075,24
287,2015,10,17,Saturday,2.0,0.0,1.0,0,3.0,12.1,12.1,76.8,13.8,24327,24
288,2015,10,18,Sunday,2.0,0.0,1.0,0,3.0,13.0,13.0,79.7,9.1,23070,24
289,2015,10,19,Monday,2.0,0.0,0.0,1,3.0,12.7,12.7,79.2,7.4,29952,24
290,2015,10,20,Tuesday,2.0,0.0,0.0,1,2.0,11.5,11.2,75.5,8.0,32718,24
291,2015,10,21,Wednesday,2.0,0.0,0.0,1,7.0,12.5,12.3,88.4,15.5,18922,24
292,2015,10,22,Thursday,2.0,0.0,0.0,1,4.0,14.0,14.0,69.9,16.9,30326,24
293,2015,10,23,Friday,2.0,0.0,0.0,1,4.0,12.9,12.9,65.5,7.5,30273,24
294,2015,10,24,Saturday,2.0,0.0,1.0,0,7.0,12.7,12.5,77.8,10.8,16876,24
295,2015,10,25,Sunday,2.0,0.0,1.0,0,1.0,9.0,7.8,75.7,8.5,23133,23
296,2015,10,26,Monday,2.0,0.0,0.0,1,3.0,11.7,11.0,85.9,13.6,30364,24
297,2015,10,27,Tuesday,2.0,0.0,0.0,1,1.0,14.4,14.4,85.0,12.2,32436,24
298,2015,10,28,Wednesday,2.0,0.0,0.0,1,7.0,13.6,13.6,84.8,10.9,23881,24
299,2015,10,29,Thursday,2.0,0.0,0.0,1,7.0,13.4,13.3,87.8,13.4,27339,24
300,2015,10,30,Friday,2.0,0.0,0.0,1,7.0,14.7,14.7,82.0,13.6,23970,24
301,2015,10,31,Saturday,2.0,0.0,1.0,0,1.0,12.4,12.4,87.9,9.8,27464,24
302,2015,11,1,Sunday,2.0,0.0,1.0,0,4.0,9.2,8.9,97.7,5.2,22848,24
303,2015,11,2,Monday,2.0,0.0,0.0,1,4.0,10.5,10.0,95.0,9.2,28033,24
304,2015,11,3,Tuesday,2.0,0.0,0.0,1,3.0,11.9,11.7,88.6,9.0,30710,24
305,2015,11,4,Wednesday,2.0,0.0,0.0,1,7.0,13.5,13.5,88.5,8.4,23462,24
306,2015,11,5,Thursday,2.0,0.0,0.0,1,7.0,15.2,15.2,87.4,14.3,24503,24
307,2015,11,6,Friday,2.0,0.0,0.0,1,3.0,16.2,16.2,84.8,18.1,25431,24
308,2015,11,7,Saturday,2.0,0.0,1.0,0,7.0,15.8,15.8,83.6,22.9,14881,24
309,2015,11,8,Sunday,2.0,0.0,1.0,0,3.0,14.2,14.1,85.5,16.3,18754,24
310,2015,11,9,Monday,2.0,0.0,0.0,1,3.0,13.9,13.9,74.0,27.0,28474,24
311,2015,11,10,Tuesday,2.0,0.0,0.0,1,3.0,15.8,15.8,81.5,22.9,29206,24
312,2015,11,11,Wednesday,2.0,0.0,0.0,1,4.0,14.8,14.8,71.7,20.3,29899,24
313,2015,11,12,Thursday,2.0,0.0,0.0,1,2.0,14.2,14.2,81.2,17.2,28962,24
314,2015,11,13,Friday,2.0,0.0,0.0,1,1.0,10.7,8.8,66.0,27.9,25252,24
315,2015,11,14,Saturday,2.0,0.0,1.0,0,7.0,11.2,9.8,81.3,23.3,8898,24
316,2015,11,15,Sunday,2.0,0.0,1.0,0,3.0,15.5,15.5,72.5,34.1,17594,24
317,2015,11,16,Monday,2.0,0.0,0.0,1,2.0,13.6,13.6,73.6,21.9,26507,24
318,2015,11,17,Tuesday,2.0,0.0,0.0,1,7.0,14.8,14.8,77.4,29.2,22768,22
319,2015,11,18,Wednesday,2.0,0.0,0.0,1,2.0,14.0,14.0,69.5,31.7,25926,18
320,2015,11,19,Thursday,2.0,0.0,0.0,1,7.0,11.6,11.2,80.0,21.5,23695,24
321,2015,11,20,Friday,2.0,0.0,0.0,1,2.0,9.1,6.1,67.5,22.3,25788,24
322,2015,11,21,Saturday,2.0,0.0,1.0,0,1.0,4.4,-0.4,68.0,26.2,12751,24
323,2015,11,22,Sunday,2.0,0.0,1.0,0,2.0,3.5,0.8,74.7,10.7,13118,24
324,2015,11,23,Monday,2.0,0.0,0.0,1,1.0,5.0,2.7,75.0,11.1,23908,24
325,2015,11,24,Tuesday,2.0,0.0,0.0,1,7.0,9.0,6.2,83.7,19.9,21175,24
326,2015,11,25,Wednesday,2.0,0.0,0.0,1,7.0,8.9,6.9,76.7,16.2,26000,24
327,2015,11,26,Thursday,2.0,0.0,0.0,1,3.0,9.4,8.5,86.3,7.5,26626,24
328,2015,11,27,Friday,2.0,0.0,0.0,1,7.0,11.3,10.5,83.7,20.7,23517,24
329,2015,11,28,Saturday,2.0,0.0,1.0,0,1.0,8.1,5.4,69.8,27.2,16336,24
330,2015,11,29,Sunday,2.0,0.0,1.0,0,7.0,12.0,12.0,72.0,34.1,11392,24
331,2015,11,30,Monday,2.0,0.0,0.0,1,3.0,12.0,11.5,77.5,26.1,20918,23
332,2015,12,1,Tuesday,3.0,0.0,0.0,1,7.0,13.0,13.0,74.3,20.2,26559,24
333,2015,12,2,Wednesday,3.0,0.0,0.0,1,4.0,13.0,13.0,72.5,20.8,27789,24
334,2015,12,3,Thursday,3.0,0.0,0.0,1,7.0,12.9,12.9,76.9,21.1,25899,24
335,2015,12,4,Friday,3.0,0.0,0.0,1,2.0,11.0,10.0,70.3,25.1,25956,24
336,2015,12,5,Saturday,3.0,0.0,1.0,0,2.0,12.6,12.6,66.3,36.8,16511,24
337,2015,12,6,Sunday,3.0,0.0,1.0,0,3.0,13.4,13.4,80.3,23.1,15478,24
338,2015,12,7,Monday,3.0,0.0,0.0,1,3.0,13.3,13.3,81.5,14.5,25734,24
339,2015,12,8,Tuesday,3.0,0.0,0.0,1,7.0,12.3,11.7,73.8,20.8,23430,24
340,2015,12,9,Wednesday,3.0,0.0,0.0,1,1.0,9.6,8.5,73.9,18.3,27562,24
341,2015,12,10,Thursday,3.0,0.0,0.0,1,7.0,11.5,11.4,77.9,22.4,23115,24
342,2015,12,11,Friday,3.0,0.0,0.0,1,3.0,10.1,8.9,76.0,20.4,23259,24
343,2015,12,12,Saturday,3.0,0.0,1.0,0,3.0,11.7,11.2,73.1,23.4,15815,20
344,2015,12,13,Sunday,3.0,0.0,1.0,0,7.0,8.4,6.9,91.4,10.2,12291,24
345,2015,12,14,Monday,3.0,0.0,0.0,1,7.0,9.2,7.7,85.0,9.7,23835,24
346,2015,12,15,Tuesday,3.0,0.0,0.0,1,7.0,11.5,11.1,92.2,10.7,20201,24
347,2015,12,16,Wednesday,3.0,0.0,0.0,1,7.0,14.5,14.5,81.7,20.5,25558,24
348,2015,12,17,Thursday,3.0,0.0,0.0,1,1.0,14.3,14.3,72.5,18.9,25804,24
349,2015,12,18,Friday,3.0,0.0,0.0,1,2.0,13.1,13.1,79.0,17.2,25730,24
350,2015,12,19,Saturday,3.0,0.0,1.0,0,1.0,15.4,15.4,74.5,22.3,18754,24
351,2015,12,20,Sunday,3.0,0.0,1.0,0,7.0,12.8,12.5,74.3,20.4,13060,24
352,2015,12,21,Monday,3.0,0.0,0.0,1,7.0,10.9,9.7,77.5,22.6,18136,24
353,2015,12,22,Tuesday,3.0,0.0,0.0,1,7.0,14.2,14.2,80.7,31.4,17458,24
354,2015,12,23,Wednesday,3.0,0.0,0.0,1,2.0,11.4,11.1,69.0,23.2,18451,24
355,2015,12,24,Thursday,3.0,0.0,0.0,1,3.0,10.9,9.9,68.3,25.6,8908,24
356,2015,12,25,Friday,3.0,1.0,0.0,0,7.0,11.3,10.4,79.4,18.0,22423,24
357,2015,12,26,Saturday,3.0,0.0,1.0,0,7.0,14.7,14.7,74.1,27.4,10230,24
358,2015,12,27,Sunday,3.0,0.0,1.0,0,3.0,14.3,14.3,81.1,22.0,9378,24
359,2015,12,28,Monday,3.0,1.0,0.0,0,1.0,11.7,11.6,73.4,15.0,13732,24
360,2015,12,29,Tuesday,3.0,0.0,0.0,1,2.0,11.8,11.6,74.5,17.2,15592,24
361,2015,12,30,Wednesday,3.0,0.0,0.0,1,7.0,12.6,12.5,69.4,25.1,12301,24
362,2015,12,31,Thursday,3.0,0.0,0.0,1,2.0,9.5,7.2,69.3,23.4,13889,24
363,2016,1,1,Friday,3.0,1.0,0.0,0,1.0,6.5,3.7,82.5,16.7,9797,24
364,2016,1,2,Saturday,3.0,0.0,1.0,0,7.0,10.5,9.4,87.0,21.6,7195,24
365,2016,1,3,Sunday,3.0,0.0,1.0,0,7.0,8.6,6.4,83.5,16.2,4869,24
366,2016,1,4,Monday,3.0,0.0,0.0,1,2.0,8.9,7.0,82.6,12.5,20533,24
367,2016,1,5,Tuesday,3.0,0.0,0.0,1,2.0,9.0,7.9,85.7,8.4,22805,24
368,2016,1,6,Wednesday,3.0,0.0,0.0,1,3.0,7.0,6.0,90.3,6.5,23038,24
369,2016,1,7,Thursday,3.0,0.0,0.0,1,7.0,8.0,4.6,76.1,24.2,18083,24
370,2016,1,8,Friday,3.0,0.0,0.0,1,2.0,7.4,5.1,77.9,12.6,20762,24
371,2016,1,9,Saturday,3.0,0.0,1.0,0,7.0,9.7,8.1,81.3,18.0,11583,24
372,2016,1,10,Sunday,3.0,0.0,1.0,0,1.0,7.2,4.2,75.4,18.9,14320,24
373,2016,1,11,Monday,3.0,0.0,0.0,1,3.0,7.0,4.2,82.6,16.5,21092,24
374,2016,1,12,Tuesday,3.0,0.0,0.0,1,7.0,6.2,1.8,78.0,27.8,22799,24
375,2016,1,13,Wednesday,3.0,0.0,0.0,1,1.0,5.8,2.5,71.5,18.1,24586,24
376,2016,1,14,Thursday,3.0,0.0,0.0,1,2.0,4.5,-0.2,73.0,25.9,22186,24
377,2016,1,15,Friday,3.0,0.0,0.0,1,2.0,4.0,-0.3,70.0,21.4,22446,24
378,2016,1,16,Saturday,3.0,0.0,1.0,0,1.0,3.1,0.6,75.6,9.6,16091,24
379,2016,1,17,Sunday,3.0,0.0,1.0,0,26.0,3.0,0.8,80.3,9.1,11762,24
380,2016,1,18,Monday,3.0,0.0,0.0,1,2.0,2.9,0.1,75.4,11.4,22762,24
381,2016,1,19,Tuesday,3.0,0.0,0.0,1,1.0,1.3,1.0,68.5,2.8,23819,24
382,2016,1,20,Wednesday,3.0,0.0,0.0,1,1.0,1.6,0.4,77.4,5.4,23800,24
383,2016,1,21,Thursday,3.0,0.0,0.0,1,1.0,3.7,1.2,76.6,10.5,23378,24
384,2016,1,22,Friday,3.0,0.0,0.0,1,7.0,8.1,5.6,79.9,15.4,18328,24
385,2016,1,23,Saturday,3.0,0.0,1.0,0,7.0,8.7,6.7,83.7,13.7,17218,24
386,2016,1,24,Sunday,3.0,0.0,1.0,0,3.0,12.4,12.1,88.1,15.0,16360,24
387,2016,1,25,Monday,3.0,0.0,0.0,1,1.0,12.2,11.9,72.4,19.8,25724,24
388,2016,1,26,Tuesday,3.0,0.0,0.0,1,7.0,10.2,9.0,80.3,27.2,20224,24
389,2016,1,27,Wednesday,3.0,0.0,0.0,1,7.0,12.1,11.6,80.1,30.5,21708,24
390,2016,1,28,Thursday,3.0,0.0,0.0,1,1.0,7.9,4.6,65.6,22.3,25324,24
391,2016,1,29,Friday,3.0,0.0,0.0,1,3.0,11.8,11.6,77.9,33.8,22526,24
392,2016,1,30,Saturday,3.0,0.0,1.0,0,7.0,8.3,5.1,67.9,27.0,16381,24
393,2016,1,31,Sunday,3.0,0.0,1.0,0,7.0,10.0,8.8,79.2,22.5,11019,24
394,2016,2,1,Monday,3.0,0.0,0.0,1,3.0,12.8,12.6,68.1,34.9,23606,24
395,2016,2,2,Tuesday,3.0,0.0,0.0,1,2.0,9.0,5.3,61.2,30.1,24514,24
396,2016,2,3,Wednesday,3.0,0.0,0.0,1,3.0,6.2,2.5,68.2,22.1,24436,24
397,2016,2,4,Thursday,3.0,0.0,0.0,1,3.0,10.3,9.0,76.7,22.0,25154,24
398,2016,2,5,Friday,3.0,0.0,0.0,1,3.0,10.9,10.4,78.9,22.3,22597,24
399,2016,2,6,Saturday,3.0,0.0,1.0,0,7.0,11.0,9.7,75.8,31.1,13126,24
400,2016,2,7,Sunday,3.0,0.0,1.0,0,2.0,8.2,4.6,71.0,27.4,14025,23
401,2016,2,8,Monday,3.0,0.0,0.0,1,7.0,8.8,4.4,63.2,41.4,19497,18
402,2016,2,9,Tuesday,3.0,0.0,0.0,1,2.0,6.3,2.6,68.2,21.4,23308,24
403,2016,2,10,Wednesday,3.0,0.0,0.0,1,3.0,6.6,3.4,71.8,18.7,23626,24
404,2016,2,11,Thursday,3.0,0.0,0.0,1,2.0,5.2,3.1,72.6,9.1,25186,24
405,2016,2,12,Friday,3.0,0.0,0.0,1,3.0,4.8,2.0,83.9,13.0,22819,24
406,2016,2,13,Saturday,3.0,0.0,1.0,0,7.0,4.2,0.7,85.6,18.4,9869,24
407,2016,2,14,Sunday,3.0,0.0,1.0,0,7.0,4.4,1.1,72.9,16.0,13697,24
408,2016,2,15,Monday,3.0,0.0,0.0,1,2.0,3.7,0.1,75.5,16.3,21789,24
409,2016,2,16,Tuesday,3.0,0.0,0.0,1,1.0,3.7,1.8,76.5,9.2,24386,24
410,2016,2,17,Wednesday,3.0,0.0,0.0,1,7.0,4.8,2.0,76.5,12.4,19034,24
411,2016,2,18,Thursday,3.0,0.0,0.0,1,7.0,5.3,2.6,72.0,13.2,23517,24
412,2016,2,19,Friday,3.0,0.0,0.0,1,1.0,6.2,2.9,79.0,19.5,22173,24
413,2016,2,20,Saturday,3.0,0.0,1.0,0,7.0,11.2,10.1,80.8,28.0,10745,23
414,2016,2,21,Sunday,3.0,0.0,1.0,0,3.0,13.2,13.2,79.2,30.8,14670,24
415,2016,2,22,Monday,3.0,0.0,0.0,1,7.0,9.0,7.2,73.3,16.9,20463,24
416,2016,2,23,Tuesday,3.0,0.0,0.0,1,2.0,6.4,4.5,68.0,10.9,25657,24
417,2016,2,24,Wednesday,3.0,0.0,0.0,1,2.0,3.8,3.2,69.5,4.8,25481,24
418,2016,2,25,Thursday,3.0,0.0,0.0,1,1.0,3.1,1.2,69.3,8.6,24174,24
419,2016,2,26,Friday,3.0,0.0,0.0,1,1.0,3.9,1.5,68.7,11.5,23580,24
420,2016,2,27,Saturday,3.0,0.0,1.0,0,4.0,4.9,1.5,63.0,17.8,14745,24
421,2016,2,28,Sunday,3.0,0.0,1.0,0,3.0,5.1,1.4,64.3,19.6,13451,24
422,2016,2,29,Monday,3.0,0.0,0.0,1,2.0,5.5,3.7,65.5,9.3,23585,24
423,2016,3,1,Tuesday,0.0,0.0,0.0,1,7.0,9.4,7.2,80.0,25.3,20704,24
424,2016,3,2,Wednesday,0.0,0.0,0.0,1,2.0,6.3,1.8,72.2,31.0,20635,24
425,2016,3,3,Thursday,0.0,0.0,0.0,1,2.0,7.0,3.6,67.6,21.8,24416,24
426,2016,3,4,Friday,0.0,0.0,0.0,1,2.0,6.1,3.2,65.9,16.9,23970,24
427,2016,3,5,Saturday,0.0,0.0,1.0,0,1.0,3.8,0.7,80.1,14.7,12215,24
428,2016,3,6,Sunday,0.0,0.0,1.0,0,2.0,4.3,1.2,74.5,14.0,12510,24
429,2016,3,7,Monday,0.0,0.0,0.0,1,2.0,4.8,1.7,65.8,14.6,22672,24
430,2016,3,8,Tuesday,0.0,0.0,0.0,1,1.0,5.4,2.6,71.4,15.0,23129,24
431,2016,3,9,Wednesday,0.0,0.0,0.0,1,7.0,8.0,5.2,86.8,17.0,19142,24
432,2016,3,10,Thursday,0.0,0.0,0.0,1,4.0,6.8,5.4,83.4,7.5,23504,24
433,2016,3,11,Friday,0.0,0.0,0.0,1,1.0,5.1,3.8,83.2,7.2,20893,24
434,2016,3,12,Saturday,0.0,0.0,1.0,0,3.0,6.9,6.1,82.2,6.2,21573,24
435,2016,3,13,Sunday,0.0,0.0,1.0,0,4.0,5.3,2.7,81.9,14.7,21687,24
436,2016,3,14,Monday,0.0,0.0,0.0,1,1.0,6.7,3.3,68.6,21.0,25448,24
437,2016,3,15,Tuesday,0.0,0.0,0.0,1,3.0,6.4,4.2,84.8,12.7,25224,24
438,2016,3,16,Wednesday,0.0,0.0,0.0,1,3.0,7.3,3.8,73.9,22.1,25322,24
439,2016,3,17,Thursday,0.0,0.0,0.0,1,1.0,6.4,4.4,70.8,12.2,27060,24
440,2016,3,18,Friday,0.0,0.0,0.0,1,3.0,5.7,3.1,81.5,12.4,23047,24
441,2016,3,19,Saturday,0.0,0.0,1.0,0,4.0,7.2,4.4,72.0,16.2,17903,24
442,2016,3,20,Sunday,0.0,0.0,1.0,0,4.0,7.9,6.0,72.0,12.8,17043,24
443,2016,3,21,Monday,0.0,0.0,0.0,1,3.0,8.9,8.0,68.7,10.8,25852,24
444,2016,3,22,Tuesday,0.0,0.0,0.0,1,1.0,8.7,8.2,65.1,6.0,29150,24
445,2016,3,23,Wednesday,0.0,0.0,0.0,1,4.0,8.8,8.2,66.7,6.2,26837,24
446,2016,3,24,Thursday,0.0,0.0,0.0,1,7.0,9.0,6.8,75.9,17.2,19329,24
447,2016,3,25,Friday,0.0,1.0,0.0,0,7.0,10.7,9.3,66.4,14.1,25236,24
448,2016,3,26,Saturday,0.0,0.0,1.0,0,3.0,10.8,9.5,79.7,22.6,10053,19
449,2016,3,27,Sunday,0.0,0.0,1.0,0,7.0,9.7,7.5,72.8,29.5,8123,14
450,2016,3,28,Monday,0.0,1.0,0.0,0,7.0,8.9,5.6,72.7,34.6,10216,24
451,2016,3,29,Tuesday,0.0,0.0,0.0,1,7.0,8.6,5.9,69.6,23.1,18814,24
452,2016,3,30,Wednesday,0.0,0.0,0.0,1,2.0,9.3,7.5,66.1,17.7,26516,24
453,2016,3,31,Thursday,0.0,0.0,0.0,1,2.0,8.8,7.8,63.1,10.7,28304,24
454,2016,4,1,Friday,0.0,0.0,0.0,1,2.0,8.5,7.9,66.5,11.2,27137,24
455,2016,4,2,Saturday,0.0,0.0,1.0,0,7.0,10.7,9.5,62.1,14.8,24367,24
456,2016,4,3,Sunday,0.0,0.0,1.0,0,7.0,11.6,11.0,77.5,11.3,24941,24
457,2016,4,4,Monday,0.0,0.0,0.0,1,2.0,11.1,10.5,77.5,13.6,25109,24
458,2016,4,5,Tuesday,0.0,0.0,0.0,1,2.0,11.6,10.9,65.7,14.9,30575,24
459,2016,4,6,Wednesday,0.0,0.0,0.0,1,1.0,9.5,7.2,65.8,26.4,24002,24
460,2016,4,7,Thursday,0.0,0.0,0.0,1,7.0,7.9,4.8,75.0,21.1,18358,23
461,2016,4,8,Friday,0.0,0.0,0.0,1,1.0,9.6,8.4,72.4,11.2,27191,24
462,2016,4,9,Saturday,0.0,0.0,1.0,0,2.0,9.0,7.0,70.7,15.8,19704,24
463,2016,4,10,Sunday,0.0,0.0,1.0,0,1.0,8.3,6.4,67.1,20.4,23418,24
464,2016,4,11,Monday,0.0,0.0,0.0,1,1.0,11.9,11.3,78.6,16.0,24010,24
465,2016,4,12,Tuesday,0.0,0.0,0.0,1,7.0,12.2,11.6,66.5,12.9,30745,24
466,2016,4,13,Wednesday,0.0,0.0,0.0,1,1.0,12.6,12.4,58.9,7.0,31762,24
467,2016,4,14,Thursday,0.0,0.0,0.0,1,1.0,13.2,13.0,61.5,10.0,30611,24
468,2016,4,15,Friday,0.0,0.0,0.0,1,7.0,10.6,10.1,86.1,9.3,15761,24
469,2016,4,16,Saturday,0.0,0.0,1.0,0,7.0,7.0,4.4,72.9,15.8,17571,24
470,2016,4,17,Sunday,0.0,0.0,1.0,0,1.0,7.6,6.4,59.1,8.6,26885,24
471,2016,4,18,Monday,0.0,0.0,0.0,1,3.0,9.5,8.4,60.8,17.1,28220,24
472,2016,4,19,Tuesday,0.0,0.0,0.0,1,1.0,11.3,10.4,61.5,12.9,33342,24
473,2016,4,20,Wednesday,0.0,0.0,0.0,1,2.0,9.1,7.6,72.3,19.1,34197,24
474,2016,4,21,Thursday,0.0,0.0,0.0,1,1.0,10.6,9.5,67.3,20.2,31612,24
475,2016,4,22,Friday,0.0,0.0,0.0,1,7.0,9.1,6.8,74.2,19.5,20342,24
476,2016,4,23,Saturday,0.0,0.0,1.0,0,2.0,7.6,5.4,64.5,13.7,21762,24
477,2016,4,24,Sunday,0.0,0.0,1.0,0,7.0,7.3,5.0,65.5,12.9,18597,24
478,2016,4,25,Monday,0.0,0.0,0.0,1,2.0,8.0,5.7,74.2,18.3,24149,24
479,2016,4,26,Tuesday,0.0,0.0,0.0,1,1.0,6.3,2.6,61.6,20.9,27628,24
480,2016,4,27,Wednesday,0.0,0.0,0.0,1,7.0,6.6,4.1,63.3,13.8,28157,24
481,2016,4,28,Thursday,0.0,0.0,0.0,1,2.0,7.9,6.2,64.2,17.0,28609,24
482,2016,4,29,Friday,0.0,0.0,0.0,1,1.0,8.6,5.7,60.4,24.2,25385,24
483,2016,4,30,Saturday,0.0,0.0,1.0,0,1.0,9.1,8.0,56.0,12.3,24698,24
484,2016,5,1,Sunday,0.0,0.0,1.0,0,1.0,11.0,10.6,58.3,12.4,29249,24
485,2016,5,2,Monday,0.0,1.0,0.0,0,2.0,12.7,12.6,76.1,20.8,19428,24
486,2016,5,3,Tuesday,0.0,0.0,0.0,1,2.0,11.7,10.9,54.4,14.6,31962,24
487,2016,5,4,Wednesday,0.0,0.0,0.0,1,1.0,13.3,13.0,46.9,11.1,36182,24
488,2016,5,5,Thursday,0.0,0.0,0.0,1,1.0,14.1,13.9,51.0,14.5,38684,24
489,2016,5,6,Friday,0.0,0.0,0.0,1,1.0,15.1,14.9,62.8,13.4,39589,24
490,2016,5,7,Saturday,0.0,0.0,1.0,0,1.0,17.4,17.4,63.4,13.3,43819,24
491,2016,5,8,Sunday,0.0,0.0,1.0,0,1.0,19.2,19.2,57.1,15.6,44758,24
492,2016,5,9,Monday,0.0,0.0,0.0,1,7.0,17.7,17.6,65.7,16.1,30507,24
493,2016,5,10,Tuesday,0.0,0.0,0.0,1,7.0,15.8,15.8,91.1,15.0,21452,24
494,2016,5,11,Wednesday,0.0,0.0,0.0,1,7.0,16.1,16.1,91.4,10.0,27574,24
495,2016,5,12,Thursday,0.0,0.0,0.0,1,1.0,17.7,17.6,69.8,15.7,38082,24
496,2016,5,13,Friday,0.0,0.0,0.0,1,4.0,13.4,13.0,74.0,18.3,34706,24
497,2016,5,14,Saturday,0.0,0.0,1.0,0,4.0,10.3,9.0,56.8,14.2,30046,24
498,2016,5,15,Sunday,0.0,0.0,1.0,0,1.0,12.2,12.0,58.3,12.4,34302,24
499,2016,5,16,Monday,0.0,0.0,0.0,1,1.0,14.2,14.1,62.2,9.0,37045,24
500,2016,5,17,Tuesday,0.0,0.0,0.0,1,3.0,14.5,14.5,62.0,15.6,36445,24
501,2016,5,18,Wednesday,0.0,0.0,0.0,1,7.0,12.9,12.9,80.0,15.2,24111,24
502,2016,5,19,Thursday,0.0,0.0,0.0,1,7.0,14.1,14.1,73.8,16.1,34267,24
503,2016,5,20,Friday,0.0,0.0,0.0,1,3.0,16.0,16.0,67.0,20.2,35674,24
504,2016,5,21,Saturday,0.0,0.0,1.0,0,3.0,15.9,15.9,74.1,19.2,26373,24
505,2016,5,22,Sunday,0.0,0.0,1.0,0,2.0,15.2,15.2,67.5,9.4,30628,24
506,2016,5,23,Monday,0.0,0.0,0.0,1,2.0,15.1,15.1,61.6,15.2,35067,24
507,2016,5,24,Tuesday,0.0,0.0,0.0,1,2.0,12.9,12.7,63.8,15.3,36184,24
508,2016,5,25,Wednesday,0.0,0.0,0.0,1,3.0,11.1,10.4,73.8,11.3,31614,24
509,2016,5,26,Thursday,0.0,0.0,0.0,1,2.0,14.4,14.4,68.7,9.8,37113,24
510,2016,5,27,Friday,0.0,0.0,0.0,1,1.0,15.1,15.1,71.5,15.6,35708,24
511,2016,5,28,Saturday,0.0,0.0,1.0,0,2.0,14.4,14.3,77.3,11.3,30831,24
512,2016,5,29,Sunday,0.0,0.0,1.0,0,4.0,13.9,13.8,76.9,14.2,30760,24
513,2016,5,30,Monday,0.0,1.0,0.0,0,4.0,14.4,14.4,75.2,19.9,23697,24
514,2016,5,31,Tuesday,0.0,0.0,0.0,1,7.0,12.5,12.5,85.0,23.6,16078,24
515,2016,6,1,Wednesday,1.0,0.0,0.0,1,3.0,12.8,12.8,89.2,17.6,26871,24
516,2016,6,2,Thursday,1.0,0.0,0.0,1,3.0,11.4,11.3,83.2,20.0,28901,24
517,2016,6,3,Friday,1.0,0.0,0.0,1,4.0,11.3,10.5,84.9,12.3,29254,24
518,2016,6,4,Saturday,1.0,0.0,1.0,0,4.0,15.1,15.1,87.1,8.6,29697,24
519,2016,6,5,Sunday,1.0,0.0,1.0,0,3.0,16.4,16.4,79.1,12.0,40229,24
520,2016,6,6,Monday,1.0,0.0,0.0,1,3.0,15.9,15.8,70.2,14.3,39050,24
521,2016,6,7,Tuesday,1.0,0.0,0.0,1,1.0,17.5,17.5,72.2,8.5,34676,24
522,2016,6,8,Wednesday,1.0,0.0,0.0,1,7.0,18.5,18.5,73.3,7.4,34196,24
523,2016,6,9,Thursday,1.0,0.0,0.0,1,1.0,15.6,15.6,75.4,11.4,41165,24
